count,dataset,session,movie,location,y_coordinate,x_coordinate,Resp_u,Resp_v,GT_u,GT_v
1787,8,6,1,7,349,583,6.07099899293885,-9.29042449875809,11.99066,-6.050797
1788,8,6,1,8,204,659,11.3716727042694,1.83617341929991,10.3938,2.395935
1789,8,6,1,9,312,707,11.1879813437413,-3.73761458640433,13.74347,-1.783188
1790,8,6,1,10,219,768,11.6749581706675,1.60207429186825,10.22986,1.121674
1791,8,6,2,1,338,135,-13.9066540724301,-5.16038006744592,-10.55365,-3.40239
1792,8,6,2,2,202,138,3.09120946701943,0.720785079468709,4.618988,0.4214172
1793,8,6,2,3,250,183,-4.63037012727696,-1.55420587937645,-15.88803,1.57196
1794,8,6,2,4,364,303,-5.25664588891563,-9.27509213360387,-7.723206,-7.734314
1795,8,6,2,5,375,401,1.01901118236423,-11.5135762652223,-0.7907715,-10.24857
1796,8,6,2,6,347,533,8.21444312332535,-8.14190598323594,10.85004,-5.715668
1797,8,6,2,7,159,544,10.1693497592246,4.79135780914914,8.725159,3.371338
1798,8,6,2,8,278,579,9.60175915955013,-1.40242363399492,10.13336,-0.2810059
1799,8,6,2,9,306,658,12.1539539264407,-1.81115625551513,13.68829,-1.371994
1800,8,6,2,10,219,796,13.7999186401682,1.11866240612222,15.3855,1.394043
1801,8,7,1,1,279,199,-12.2370133226753,-1.22825071194029,-18.50896,-0.4095154
1802,8,7,1,2,142,219,-12.368510477894,3.20008925656889,-17.7164,6.249542
1803,8,7,1,3,313,326,-9.88290548248119,-4.83444338609717,-11.78784,-1.880157
1804,8,7,1,4,351,406,-7.25540663418048,-7.99926485932213,-11.03754,-6.518631
1805,8,7,1,5,358,508,0.0252495812023576,-10.7572702268258,-2.657562,-7.484863
1806,8,7,1,6,350,597,4.53129990067399,-10.3864259211877,3.69458,-5.928223
1807,8,7,1,7,274,661,6.58838866317995,-4.43905091305447,1.637817,-0.1781616
1808,8,7,1,8,343,699,7.46159631253482,-8.26301081139509,9.114136,-4.675369
1809,8,7,1,9,329,839,10.7077903615141,-5.81559788922478,11.74835,-2.724472
1810,8,7,1,10,181,843,9.12161717615703,1.94096342379811,3.167725,1.997131
1811,8,7,2,1,125,192,-5.22829286852139,1.49774347904194,2.879364,0.5580444
1812,8,7,2,2,297,298,-9.55457016141211,-6.73061933043171,-13.49832,-2.568527
1813,8,7,2,3,241,303,-8.07285246960577,-2.59442548721403,-3.959869,1.334564
1814,8,7,2,4,370,342,-5.96252739875439,-9.13804705221428,-8.762268,-9.295471
1815,8,7,2,5,67,366,-2.25164885342345,6.49068238107209,1.222412,4.984619
1816,8,7,2,6,373,450,-1.09907334452596,-10.9593595284924,1.162872,-10.16426
1817,8,7,2,7,338,576,6.59588299102672,-7.70649685000717,10.39514,-4.438843
1818,8,7,2,8,316,694,8.72731430236113,-5.42744721083474,14.02612,-2.12117
1819,8,7,2,9,71,708,6.11519963789866,4.62313739390656,11.09039,6.193481
1820,8,7,2,10,156,849,11.0729264599902,0.988348183216714,19.07745,4.647949
1821,8,8,1,1,327,119,-7.35593301646821,-4.76867388240636,-11.61122,-2.501938
1822,8,8,1,2,85,132,2.46313322047031,-0.298089727785675,6.80658,-1.3508
1823,8,8,1,3,331,225,-6.37878249038624,-6.45515588482079,-8.524261,-3.062866
1824,8,8,1,4,358,281,-5.35214612750593,-7.5037474652549,-11.29208,-6.916901
1825,8,8,1,5,256,345,1.09689388160809,-3.75828181987753,3.385712,0.09890747
1826,8,8,1,6,376,394,-1.74714481458254,-10.2468999650801,-4.190613,-10.63504
1827,8,8,1,7,112,470,4.02175442241439,-0.848064899239037,4.060394,4.391724
1828,8,8,1,8,342,531,5.27449526731905,-7.79216713075046,7.925354,-4.921051
1829,8,8,1,9,325,641,8.02605769942189,-5.13255986259819,13.16022,-2.970123
1830,8,8,1,10,178,750,9.88365873775307,-0.0686369794126181,14.80847,3.580078
1831,8,8,2,1,147,167,-9.08477609759142,4.69892877050285,-14.14577,5.809021
1832,8,8,2,2,271,185,-8.68470642587295,-0.155653025808583,-5.534286,-0.001617432
1833,8,8,2,3,342,300,-7.0946407937185,-7.96878520907535,-11.63589,-4.842163
1834,8,8,2,4,102,409,-2.34758394036569,8.02586475077215,-1.389252,4.645844
1835,8,8,2,5,365,437,-2.29431243345406,-9.72145742599078,-3.415924,-8.707733
1836,8,8,2,6,292,508,-4.0880850366751,0.223030419734805,-7.965179,-0.399231
1837,8,8,2,7,357,587,6.05867425266146,-8.25719908736159,9.55365,-7.281372
1838,8,8,2,8,296,629,-2.60998611791144,-0.210990147209791,-4.971069,-0.3332672
1839,8,8,2,9,117,748,8.41747718469811,4.17927356011114,10.67737,5.794495
1840,8,8,2,10,289,772,9.21703956694885,1.3199503425802,9.16687,-0.5456696
1841,8,9,1,1,266,133,-10.6572506995263,-0.819030569710921,-6.672729,0.09564209
1842,8,9,1,2,264,243,-7.98131377978389,-0.270464501783228,-4.584122,0.1299744
1843,8,9,1,3,286,331,4.08798712812339,-1.12450295266485,9.242554,-0.5276489
1844,8,9,1,4,354,335,-5.92501941178242,-8.67581876692834,-11.754,-6.748413
1845,8,9,1,5,283,399,3.31682592364852,-3.67732799114893,11.51016,-0.4342957
1846,8,9,1,6,373,438,-3.11405772052634,-11.4830024922315,-4.290314,-10.35884
1847,8,9,1,7,371,568,3.9492202439279,-10.3745246234106,8.656372,-9.939011
1848,8,9,1,8,340,656,9.23311148769423,-8.33693027629868,11.64917,-4.612961
1849,8,9,1,9,298,686,10.1090675507725,-5.48879205750322,15.92725,-2.131836
1850,8,9,1,10,122,787,9.22721396530472,3.30643742086676,5.369995,2.601196
1851,8,9,2,1,140,191,-11.8903407774731,2.56088760793814,-16.25558,4.057037
1852,8,9,2,2,352,433,-6.98572726195033,-8.7480481987985,-11.32407,-6.724411
1853,8,9,2,3,285,480,-9.799599357117,-2.16592175555077,-14.35876,-0.5898132
1854,8,9,2,4,368,535,0.463559568595334,-9.90892233408284,-2.236206,-9.316513
1855,8,9,2,5,281,537,-5.15737003350016,-1.45553124979958,-13.2403,-0.3291016
1856,8,9,2,6,154,553,-8.80502299299987,2.69300787627159,-5.984253,1.957275
1857,8,9,2,7,281,612,2.55821137553958,1.31030435030058,8.081787,-0.1808167
1858,8,9,2,8,363,654,5.96993263990839,-8.63959850525261,7.358582,-7.874435
1859,8,9,2,9,283,663,4.4388237588727,2.0266825591437,8.273438,-0.2006836
1860,8,9,2,10,341,813,9.33431736629057,-5.61817762478278,11.19543,-3.925964
1861,8,10,1,1,97,128,-10.8695270066601,5.61093125430457,-14.22449,5.420349
1862,8,10,1,2,252,185,-9.80048123629564,-2.44275608219522,-11.14496,0.493103
1863,8,10,1,3,374,235,-9.48195221637277,-5.82987207144229,-13.60057,-4.378769
1864,8,10,1,4,402,437,-4.40364835781926,-7.53388696619643,-5.548248,-7.03598
1865,8,10,1,5,415,524,0.875649208692451,-9.08879205556478,-0.6655273,-8.497986
1866,8,10,1,6,425,603,2.3009721888123,-8.43247015451112,4.4776,-9.715889
1867,8,10,1,7,410,696,5.12983466035331,-7.91002337460719,8.866516,-7.825806
1868,8,10,1,8,274,799,4.11378856655269,-8.64401526919009,4.681641,-0.124939
1869,8,10,1,9,275,865,7.09320052650403,-5.61302212173391,7.322021,-0.1793518
1870,8,10,1,10,372,869,6.72773243713187,-6.70344759688826,12.1236,-4.007462
1871,8,10,2,1,242,216,-8.51587952906014,-5.4108837610743,-17.90538,1.94101
1872,8,10,2,2,95,249,-6.75734763740521,6.1509083898705,-7.171967,5.436615
1873,8,10,2,3,392,316,-5.85823840172921,-8.28062000711143,-8.043976,-5.942261
1874,8,10,2,4,282,382,-8.4135655723983,0.348221637648653,-10.71759,-0.1513977
1875,8,10,2,5,411,481,-0.263520374641627,-9.97826589276379,0.0295105,-8.007088
1876,8,10,2,6,292,625,-8.29612529039963,-0.743969660678389,-8.333191,-0.3382721
1877,8,10,2,7,393,669,6.31287551719684,-8.32122968316328,9.298706,-6.042831
1878,8,10,2,8,288,699,-8.10875230935628,-0.664951882041061,-7.171143,-0.2752838
1879,8,10,2,9,360,830,8.75769272407217,-5.53795429476616,12.43097,-3.183472
1880,8,10,2,10,101,896,8.52981228624325,4.65089330969921,9.086182,3.697876
1881,8,11,1,1,203,94,-7.23920524713754,1.48982868681702,-9.121811,1.593781
1882,8,11,1,2,93,198,-6.07781661455664,3.59274259817347,-7.668121,4.812805
1883,8,11,1,3,356,241,-5.73709659450993,-3.42015140680347,-8.12291,-2.900833
1884,8,11,1,4,116,417,-1.21343710735782,3.27333452346084,-1.304871,3.177124
1885,8,11,1,5,415,421,-2.61579175161099,-6.43362730132775,-3.489929,-8.483269
1886,8,11,1,6,414,600,3.91744314977314,-6.32090041893375,6.966553,-8.362839
1887,8,11,1,7,78,653,3.84352100722713,4.22542446170069,4.76239,5.308197
1888,8,11,1,8,380,753,5.65133178025869,-4.31259227026102,11.95447,-4.803345
1889,8,11,1,9,248,771,7.53068082938249,1.09195655430126,7.157227,0.5539551
1890,8,11,1,10,139,854,8.05349384188544,3.64358859533584,9.893188,3.48233
1891,8,11,2,1,91,187,-5.16417302916311,1.24758901740196,-2.677551,2.651428
1892,8,11,2,2,392,219,-3.42254082637873,-4.7606752045885,-10.94638,-5.878906
1893,8,11,2,3,282,221,8.57219945239831,2.03114706043421,9.641388,-0.140564
1894,8,11,2,4,288,334,7.96163143238725,2.07853019088656,8.262665,-0.1530609
1895,8,11,2,5,397,429,-2.62810291474575,-7.29330494491877,-0.9099426,-6.431274
1896,8,11,2,6,386,606,4.58994113280886,-6.53838763274408,7.536499,-5.370499
1897,8,11,2,7,88,663,8.04861435797802,3.69211413713369,7.299683,5.646301
1898,8,11,2,8,262,750,7.34469599049859,0.311598641576873,7.129761,0.1715088
1899,8,11,2,9,370,769,8.53213545361203,-4.69731536657434,13.25793,-3.989288
1900,8,11,2,10,217,881,10.0298972446229,1.07410172060794,13.84497,1.624115
1901,8,12,1,1,257,100,-7.57584620788684,-1.37465095272821,-4.407654,0.2480164
1902,8,12,1,2,396,166,-6.19062291652117,-4.17365061051512,-12.95265,-6.227173
1903,8,12,1,3,276,269,-6.85206012551158,-5.01861011422977,-3.156647,-0.1558838
1904,8,12,1,4,427,326,-2.93877458811931,-4.28322730773478,-7.109467,-9.902351
1905,8,12,1,5,332,329,7.68665598779618,2.24421609108164,12.44016,-0.1441193
1906,8,12,1,6,441,495,3.73434000092289,-7.80854736623325,3.684906,-11.90411
1907,8,12,1,7,302,527,6.6708102418606,2.81858109678776,9.41925,-0.04333496
1908,8,12,1,8,390,664,7.65826173306121,-6.51361230032973,11.52881,-5.782257
1909,8,12,1,9,145,798,9.5892976513015,2.84532074658638,8.318787,2.255402
1910,8,12,1,10,282,871,11.5508763555108,-1.12113038277889,11.63354,-0.2641602
1911,8,12,2,1,343,92,-8.34801715513172,-3.95814557319198,-5.988136,-1.211243
1912,8,12,2,2,86,147,-9.01937778850428,4.57092526768294,-11.18889,6.190857
1913,8,12,2,3,391,308,-6.3760737028469,-7.92893916691825,-8.359039,-5.843002
1914,8,12,2,4,409,525,2.44712071091988,-9.97897483704959,2.502197,-7.775017
1915,8,12,2,5,392,683,6.71062126755295,-7.61857393858161,9.907104,-5.942825
1916,8,12,2,6,283,702,5.34072422165557,-0.392559157542257,3.312744,-0.1873474
1917,8,12,2,7,170,737,5.5572894437262,3.06003631928027,3.699707,1.442566
1918,8,12,2,8,279,779,6.44260758954532,0.831471379233573,4.462524,-0.1312561
1919,8,12,2,9,369,825,8.94979245946164,-6.27037109303046,13.53687,-3.870316
1920,8,12,2,10,265,861,6.14428414517642,0.729467995065661,5.355225,0.07684326
1921,9,1,1,1,279,131,-9.37181420150856,-3.84846653992695,-12.84375,-8.34375
1922,9,1,1,2,135,188,-10.5939500795401,2.92118439558761,-16.09375,-9.90625
1923,9,1,1,3,167,237,-10.3072554811901,3.86385479503096,-18.84375,-1.78125
1924,9,1,1,4,137,333,-3.43372877064783,2.22747251502918,10.0625,-10.3125
1925,9,1,1,5,361,340,1.12793476341923,-3.82981107911073,-8.90625,-14.90625
1926,9,1,1,6,392,368,6.80203865380152,-5.37193413977211,12.4375,-6.40625
1927,9,1,1,7,345,431,-0.797023155176297,-1.45931797579777,2.9375,2.46875
1928,9,1,1,8,200,573,-5.90496249710713,1.04370731264264,-11.25,5.65625
1929,9,1,1,9,351,599,12.2517229731303,-4.54949291867581,14.71875,-0.34375
1930,9,1,1,10,293,616,11.1245921722143,-1.59592483661509,6.84375,1.71875
1931,9,1,2,1,281,129,2.99485775964468,3.20104774151466,2.1875,6.875
1932,9,1,2,2,331,272,11.7242042972658,-1.76863727350217,15.84375,1.1875
1933,9,1,2,3,253,290,9.05882328839654,-2.19992101006399,7.875,4.46875
1934,9,1,2,4,154,317,-0.978695608494157,2.48706756375749,-12.28125,3.25
1935,9,1,2,5,311,317,10.4459024980632,-1.0333662564362,15.40625,3.25
1936,9,1,2,6,233,414,-1.32863300221941,7.47766619249086,-1.21875,10.875
1937,9,1,2,7,186,471,10.7492949258844,-4.15795333746923,17.5,-4.375
1938,9,1,2,8,259,561,-9.56507295070248,-5.07380701719679,-15.21875,-11.6875
1939,9,1,2,9,468,691,-3.1471722004662,9.98179100048465,1.4375,18
1940,9,1,2,10,379,702,-7.20134978793608,10.5586558899273,-9.46875,15.59375
1941,9,2,1,1,202,326,8.44851024456033,6.75690121521839,2.4375,8.3125
1942,9,2,1,2,367,431,-0.487519370350844,6.64065308182474,-8.1875,2.9375
1943,9,2,1,3,91,467,7.29478434384869,-1.06410579438689,8.78125,1.8125
1944,9,2,1,4,313,592,-4.04301791916255,-5.08309311213615,-5.4375,-5.25
1945,9,2,1,5,94,624,11.7498797779272,0.879112765010987,8.125,-6.65625
1946,9,2,1,6,120,740,8.15700566951534,-2.21396992997903,5.125,-13.9375
1947,9,2,1,7,342,773,2.65120683645554,-3.71909800731106,15.21875,8.90625
1948,9,2,1,8,399,776,0.691909488292786,4.11088794309782,13.46875,-7.5625
1949,9,2,1,9,324,845,2.53663869345112,0.813875004457871,7.53125,-15.09375
1950,9,2,1,10,452,869,7.80431329054303,5.7718681547734,17.53125,-1.1875
1951,9,2,2,1,274,278,9.06203504626892,4.65956993354894,12.03125,15.40625
1952,9,2,2,2,320,314,7.52568774537661,4.35837494019813,1.9375,16.9375
1953,9,2,2,3,257,344,8.53902519420201,4.56054656400282,16.78125,-0.8125
1954,9,2,2,4,322,406,3.99306125340684,-3.79739429300963,5.25,-3.40625
1955,9,2,2,5,374,707,-2.25116843282263,-2.5214741455481,-3.375,-16.34375
1956,9,2,2,6,430,711,-6.96732198582465,-6.78831863944276,7.78125,-13.34375
1957,9,2,2,7,463,720,-7.49680412640924,-9.12096175651604,-4.53125,-7.25
1958,9,2,2,8,338,733,-8.77481390041205,-5.35874559371285,-12.625,-13.6875
1959,9,2,2,9,453,773,-9.08282264060731,-7.25476445330432,7.6875,-1.125
1960,9,2,2,10,349,802,-5.11740756519125,-0.312751153432631,-16.84375,-1.5
1961,9,3,1,1,124,164,0.599382563966577,5.98644550785142,2.28125,12.25
1962,9,3,1,2,176,203,-1.857134729343,2.03724156674595,7.21875,3.8125
1963,9,3,1,3,342,262,4.03333586335022,-4.07835356903782,7.84375,-16.46875
1964,9,3,1,4,444,295,-2.95857011288251,-2.70094756825724,-12.875,-3.84375
1965,9,3,1,5,460,352,-6.11883760447271,-0.922453369471144,-3.59375,-1.5625
1966,9,3,1,6,236,394,-7.88655638136544,2.35823319505751,-8.15625,7.96875
1967,9,3,1,7,474,415,-7.57018656854878,1.34582269788721,4.1875,1.375
1968,9,3,1,8,193,525,-13.7339481448078,1.11149258228438,-16.78125,4.65625
1969,9,3,1,9,115,795,7.10025401165329,9.54100306965655,12.5625,10.84375
1970,9,3,1,10,125,866,5.10780240575831,8.45120504723401,8.65625,15.65625
1971,9,3,2,1,312,351,6.484360841529,2.52922651125345,-0.5625,16.6875
1972,9,3,2,2,396,387,1.35753009318979,2.53964052431178,-10.34375,13.53125
1973,9,3,2,3,200,392,10.8846276436206,-1.84512449202826,16.375,9.53125
1974,9,3,2,4,463,453,-3.58901294137018,1.71538532000318,-15.03125,5.71875
1975,9,3,2,5,169,478,10.5064459310188,-3.79322363746631,20,0
1976,9,3,2,6,461,526,-7.24610808325244,-0.865079651936529,-15.4375,-2.0625
1977,9,3,2,7,192,561,5.33684042940664,-6.21385999281196,16.28125,-8.25
1978,9,3,2,8,449,579,-4.33954989677067,-3.70908839916512,-14.28125,-7.875
1979,9,3,2,9,405,640,-6.17185423951837,-7.39826875285298,-9.34375,-14.8125
1980,9,3,2,10,316,653,3.21486741187168,-6.11691002881888,2.21875,-17.28125
1981,9,4,1,1,154,133,-0.208627592278515,3.81293170236856,-7.71875,18.0625
1982,9,4,1,2,262,139,-6.28347101299033,6.36318684885729,-13.8125,10.21875
1983,9,4,1,3,93,146,2.04142278313735,2.46974402405728,10.65625,5.59375
1984,9,4,1,4,128,215,0.912895238274309,3.77039055359865,18.5,4.09375
1985,9,4,1,5,100,430,-2.08419126959408,-2.8687708697629,-2.21875,16.34375
1986,9,4,1,6,181,431,-4.10227067040303,-4.04532380595823,-13.3125,-9.125
1987,9,4,1,7,243,447,-0.358581882279773,-5.18889516320171,-0.21875,-16.09375
1988,9,4,1,8,149,457,-2.9357761954124,-4.03883694118946,-10.75,2.375
1989,9,4,1,9,220,499,-2.18415378987571,-3.88750668365378,3.65625,-4.6875
1990,9,4,1,10,229,561,-0.422991742340129,-3.87104217583523,-7.65625,-3.375
1991,9,4,2,1,409,317,-2.38501780781362,-2.99690307410934,-0.1875,-4.78125
1992,9,4,2,2,301,421,-3.81090845643131,3.08935793901792,-4.65625,8.8125
1993,9,4,2,3,449,430,6.96084458720723,2.19894996256857,13.0625,0.21875
1994,9,4,2,4,370,497,2.30684092388899,4.3778300204907,-4.6875,12.84375
1995,9,4,2,5,148,549,1.91695448296533,3.28377311357811,4.53125,2.0625
1996,9,4,2,6,221,565,0.250649247542233,2.42213163755056,-3.15625,5.53125
1997,9,4,2,7,415,574,5.39880555256214,2.39863912411033,4.40625,16.1875
1998,9,4,2,8,296,579,-2.59416949940142,6.41607294558947,-14.65625,8.78125
1999,9,4,2,9,120,624,5.7757056681908,1.26989451930714,4,-6.46875
2000,9,4,2,10,194,653,2.97856003791644,0.0652260205764887,-3.96875,-3.71875
2001,9,5,1,1,91,163,2.16736990561577,-6.66721640200728,18.1875,-2.5625
2002,9,5,1,2,401,219,-1.59173382689926,-5.11000980596016,2.1875,-9.8125
2003,9,5,1,3,81,220,1.92542961566989,-5.46965398291372,2.78125,-15.03125
2004,9,5,1,4,244,235,-4.52171100081415,-5.34169321658694,-3.625,-9.5
2005,9,5,1,5,217,270,-0.150370232066067,5.58099729791795,-1.125,11.15625
2006,9,5,1,6,261,296,-0.913473944999608,4.80582164655952,-11.15625,11.1875
2007,9,5,1,7,430,474,3.77566404375826,-5.86407518707466,2.53125,-12.28125
2008,9,5,1,8,291,489,-0.261132988511246,0.00243201058035791,2.71875,17.90625
2009,9,5,1,9,369,567,3.41378835661577,-4.07328465822954,5.46875,-7.78125
2010,9,5,1,10,311,785,3.46290352564108,6.87040349487983,2.21875,9.78125
2011,9,5,2,1,348,137,6.40310051343384,-5.60601727655548,12.9375,-8.40625
2012,9,5,2,2,428,302,7.33201708135517,-6.39054744915699,12.40625,-3.46875
2013,9,5,2,3,211,351,3.75094553315981,-2.78483298528349,7,-1.1875
2014,9,5,2,4,366,497,-8.85953978636563,-3.63809469253834,-1.34375,-17.28125
2015,9,5,2,5,430,509,-2.64727458493645,-2.71565904739273,10.25,-12.5625
2016,9,5,2,6,331,515,-7.49735265572395,-2.64573764267357,-8.4375,-11.96875
2017,9,5,2,7,462,540,1.51999845124875,-2.5145995025073,15.15625,-3.34375
2018,9,5,2,8,334,553,-1.64970298397464,-0.303898120161966,-8.90625,0
2019,9,5,2,9,451,580,0.804866719254291,0.0528533414359253,11.96875,8.90625
2020,9,5,2,10,191,830,-0.425101319454014,9.13906633272478,4.09375,14.9375
2021,9,6,1,1,292,117,-6.62168397156694,6.71618021059115,-6.0625,16.59375
2022,9,6,1,2,296,161,8.23639966955637,-3.73471291886095,20,0
2023,9,6,1,3,324,167,7.93606944186728,-2.55530769485171,16.5625,-1.03125
2024,9,6,1,4,68,356,-12.8275409828,-2.82090343057783,-16.15625,10.84375
2025,9,6,1,5,64,374,-3.55280111380903,1.17670514457083,19.625,1
2026,9,6,1,6,125,399,-7.89287510926956,-1.91601652918275,-16.125,-5.09375
2027,9,6,1,7,349,408,-12.1167439443135,-1.04596674889206,-7.71875,-13.1875
2028,9,6,1,8,225,631,-3.79587075399755,-4.76181326117445,-2.375,-1.59375
2029,9,6,1,9,430,689,2.9019021975765,-7.10476475028035,1.5625,-18.5625
2030,9,6,1,10,228,790,-3.49652068313449,-5.42282090532852,-2.5,-7.25
2031,9,6,2,1,365,183,-4.32868747327208,-7.53984584069062,-7.4375,-16.53125
2032,9,6,2,2,361,363,-10.0522766642375,0.273898793120578,-16.5625,10.1875
2033,9,6,2,3,84,365,-4.24775692114778,10.08566939141,-9,8.3125
2034,9,6,2,4,413,452,3.08532895595299,-10.5934356531774,9.78125,-15.09375
2035,9,6,2,5,296,465,-8.56689872017054,0.650375579882343,-10.8125,-6.4375
2036,9,6,2,6,68,491,-0.0102640224554807,3.21720606483548,-3.1875,-19.53125
2037,9,6,2,7,230,491,4.94931696762355,4.95521787171641,-8.46875,17.625
2038,9,6,2,8,163,494,5.96855533682029,7.06928321624255,6.4375,0.40625
2039,9,6,2,9,183,560,3.97373217610562,3.76285223035525,8.96875,-3.5625
2040,9,6,2,10,147,646,11.4800874498024,5.72123123025972,17.625,1.9375
2041,9,7,1,1,295,160,-1.18002515002466,0.729267323063915,6.84375,9.875
2042,9,7,1,2,146,233,3.2003289061394,6.49282404387139,6.75,8.4375
2043,9,7,1,3,307,405,-3.17790742257774,-6.72887587015644,5.4375,-13.09375
2044,9,7,1,4,294,452,-0.320905945401196,-4.69039188044584,8.875,-0.5
2045,9,7,1,5,123,516,3.08303887079028,2.28107944945424,4.78125,5.53125
2046,9,7,1,6,280,545,1.21996216948296,3.63246787853928,-0.1875,16.34375
2047,9,7,1,7,391,581,3.60598672885364,5.21545061221047,-3.0625,18.96875
2048,9,7,1,8,293,688,5.77697253687862,0.792410445208071,-1.40625,-7.28125
2049,9,7,1,9,211,777,-2.08319805896437,-2.83629588140183,-11.3125,-11.75
2050,9,7,1,10,390,785,8.6906670791363,1.98883069844469,13.40625,7.1875
2051,9,7,2,1,245,251,-1.43716057772866,-1.54729690553332,-9.875,13.6875
2052,9,7,2,2,187,257,-3.47746945475657,-3.16613516542225,0.875,-15.125
2053,9,7,2,3,401,300,2.8519478206338,-5.93781843056446,7.71875,-15.25
2054,9,7,2,4,208,351,-7.13874559538819,-1.6065875071857,-17.40625,-0.8125
2055,9,7,2,5,382,459,-1.06584928689011,9.85595794504942,-5.40625,-8.71875
2056,9,7,2,6,351,541,5.02953184721066,6.5420140862098,7.46875,7.34375
2057,9,7,2,7,424,547,-1.71181233207944,8.38520689319205,-10.78125,12.8125
2058,9,7,2,8,286,606,-2.01759509707798,6.00896438601468,-3.96875,3.78125
2059,9,7,2,9,167,686,-2.20493773140488,-4.17876325423724,-6.40625,-2.25
2060,9,7,2,10,283,741,-4.70475466919127,4.23865012384842,-14.90625,12.34375
2061,9,8,1,1,267,326,0.171607183867297,-0.175020542309683,5.46875,-1.25
2062,9,8,1,2,228,365,1.16384830244232,0.226927634263588,-9.90625,-2.84375
2063,9,8,1,3,240,390,1.98524651235385,0.407830236865901,-6.15625,-16.21875
2064,9,8,1,4,132,516,0.920459943028446,-0.948983300871166,15.78125,-8.25
2065,9,8,1,5,365,521,-1.50604457681403,-3.89441443105815,0.34375,-9.125
2066,9,8,1,6,193,524,4.09796058869178,-1.42156441165923,4.8125,13.71875
2067,9,8,1,7,105,587,-6.47206470512199,2.00179341271938,-13.1875,3.03125
2068,9,8,1,8,228,600,8.71767400602708,0.937511609149388,19.09375,4
2069,9,8,1,9,112,659,5.060395590149,2.63832674319751,18.15625,6.34375
2070,9,8,1,10,432,738,6.71773572852563,2.09982177819332,10.125,4.75
2071,9,8,2,1,401,117,-6.72459758272308,-6.16185971910998,-10.46875,-15.40625
2072,9,8,2,2,337,221,-3.81365133271243,-4.10084725089682,-3.71875,-7.21875
2073,9,8,2,3,233,363,2.60672398890157,1.49025298306113,-3.96875,11.46875
2074,9,8,2,4,141,382,-0.768456077094604,7.18382234901727,-4.9375,12.5
2075,9,8,2,5,201,383,6.27895907812676,0.0783620353077752,6.59375,2.6875
2076,9,8,2,6,455,393,4.37016777511917,-0.931267433110636,1.21875,3.5
2077,9,8,2,7,385,448,8.05100012660542,1.84527011805246,14.5,9.34375
2078,9,8,2,8,457,504,8.02836961615172,4.21920502574763,17.9375,6.5
2079,9,8,2,9,245,559,8.04915391339081,-3.98133277269475,18.5625,-5.03125
2080,9,8,2,10,246,802,-8.82460279456663,4.8910773554784,-12.3125,6.28125
2081,9,9,1,1,347,193,0.0653407240119987,0.534099238012345,9.1875,-15.40625
2082,9,9,1,2,404,215,-1.54039976050685,1.24766955851639,5.53125,-5.4375
2083,9,9,1,3,235,216,-3.39049729876005,8.54528558610814,-3.90625,17.03125
2084,9,9,1,4,385,282,-2.98526899213691,4.72940346748872,-16.90625,9.5
2085,9,9,1,5,319,295,-1.31140367934606,2.12768307213144,-7.625,16.6875
2086,9,9,1,6,133,300,-0.757599794257536,-8.09391133939226,-6.625,-11.71875
2087,9,9,1,7,71,374,9.54684920217977,-2.72681131314772,10.84375,-1.125
2088,9,9,1,8,358,516,-1.19459509240359,9.34934885832604,-2.40625,17.34375
2089,9,9,1,9,402,618,-8.14618352067897,-5.79648789716182,-9.4375,-2.21875
2090,9,9,1,10,186,704,5.07139272949644,4.09281891314652,6.34375,7.375
2091,9,9,2,1,403,209,-7.84652057749958,-3.13534198190394,-14.40625,-4.65625
2092,9,9,2,2,450,297,-5.16327746536815,-3.77029372497855,-7.40625,-3.625
2093,9,9,2,3,292,400,-0.779447384764825,-0.737189818481054,-1.96875,-18.71875
2094,9,9,2,4,383,434,5.74913905239132,-8.6050817415214,9.6875,-14.4375
2095,9,9,2,5,161,460,1.2527199131275,-5.21772639592685,-6.34375,-7.84375
2096,9,9,2,6,228,489,0.702833788010298,-4.33506434381424,-4.15625,-17.6875
2097,9,9,2,7,449,538,3.03122177924736,4.33669959021348,1.5,5.34375
2098,9,9,2,8,342,588,5.8050438002896,9.57626168481417,5.34375,18.96875
2099,9,9,2,9,189,642,-10.7856472614062,6.11464583390359,-17.65625,4.5
2100,9,9,2,10,366,703,-8.4562539541706,4.07721349591913,-13.9375,5.8125
2101,9,10,1,1,283,196,1.70629431959789,3.16385702722288,0.09375,4.09375
2102,9,10,1,2,153,297,-0.433709247282207,1.42281996623557,-3.5625,5.5625
2103,9,10,1,3,366,321,-0.381434705361624,-2.82225566838346,-2.9375,-9.90625
2104,9,10,1,4,311,348,1.63850849583015,-0.959804541902255,13.96875,2.75
2105,9,10,1,5,416,431,-1.92728428547707,-5.90079402036814,-2.84375,-6.21875
2106,9,10,1,6,222,498,10.182450935495,-2.76778432426731,19.375,-2.25
2107,9,10,1,7,363,508,-3.18988463691779,5.024622742704,-6.625,10.90625
2108,9,10,1,8,434,545,-0.272433533639699,3.14977956919849,4.0625,9.875
2109,9,10,1,9,332,631,-4.58234364167796,5.23404981514775,-9.53125,10.5
2110,9,10,1,10,215,800,-2.5871915580263,4.48755550018626,-2.78125,12.375
2111,9,10,2,1,302,117,0.454282401945495,2.90437953214843,-2.09375,7.3125
